id,lan_code,sentence
3040719,pes,آمد زیر ابروشو برداره، چشمش را کور کرد.
741092,pes,آنها دستان‌شان را با صابون می‌شویند.
718128,pes,ایشان معلم هستند.
2441165,pes,جای کافی برای بازی کردن ما وجود دارد.
8113334,pes,هرگز در آمریکا نبوده‌ام.
4594856,pes,حقیقت این است که مردم خوب هستند، به آنها مهربانی و امنیت اعطا کن؛ بعد آن ها مهربان خواهند بود و در احساسات و رفتارشان نیز ایمن خواهند شد.
916345,pes,اگر او زنگ زد به او بگو که بعدا با او تماس می گیرم.
9870791,pes,تعلیم یک سویه، تعلیم نیست.
8246910,pes,فقط کسی که مقصد را بشناسد، راه را پیدا می‌کند.
510483,pes,هلن در حیاط در حال بازی کردن است.
4541562,pes,ما تو را خیلی دوست داریم.
8142365,pes,بدی خودکم‌بینی اینست که افراد اشتباهی آن را دارند.
708862,pes,روی کمک او حسابی نکنید.
7758137,pes,به اهداء فوری خون نیاز است.
9865861,pes,اشک‌هایت را پاک کن!
6943995,pes,من می‌دانم که آن وظیفه‌ام است.
10531196,pes,گزیدن سخت است.
2171647,pes,تمام شب تو جام وول می خوردم.
9962554,pes,او یک سرشت درونگرا دارد.
10708999,pes,این کُمکَم نخواهد کرد.
756200,pes,او اغلب برای معاملات به خارج از کشور می‌رود.
2025579,pes,من آماده ام. می توانیم برویم؟
630091,pes,دیروز در این موقع، در آن سینما بودیم.
7305807,pes,من آن را در خاطر دارم.
667655,pes,هنگامی که با بچه ها هستید، مانند بچه ها حرف بزنید!
9865859,pes,دریاچهٔ مصنوعی در هوای گرم خشک شد.
4540257,pes,واسه همین اینجام؟
848153,pes,من ترجیح می دهم که کار کنم تا اینکه هیچ کاری انجام ندهم.
9922118,pes,بنی آدم اعضای یک پیکرند / که در آفرینش ز یک گوهرند.
7752765,pes,شعاع دایرهٔ محیطی مثلث را پیدا کنید.
688128,pes,در روز یکشنبه سفری تفریحی به چشمه اسپرانتو خواهیم داشت.
708686,pes,ساعت مچی من احتیاج به تعمیر دارد.
2025564,pes,تام مودبانه تظاهر کرد که متوجه گریه کردن مری نشده است.
554343,pes,آیا برای فهمیدن جواب حتماً باید سؤال بپرسی؟
773652,pes,تلویزیون را خاموش کن.
7269769,pes,عدد اتمی آهن ۲۶ است.
7004830,pes,او اعلام ورشکستگی کرد.
7490026,pes,ازدواج و طلاق وضعیت تأهل را تغییر می‌دهند.
907869,pes,معلوم شد کسی نیست که بخواهد اول از همه در باره‌ی آن صحبت کند. حالا چکار کنیم؟
8487610,pes,هیچ موشی در انبار خالی نمی‌آید.
907848,pes,او روی در بسته در زد.
10711526,pes,او معمولاً پیاده به مدرسه می‌رود.
8563344,pes,بعضی ها هم خیلی مو داشتند اما حالا کمتر دارند.
798885,pes,فرانسوی را نه می‌توانم بخوانم، نه می‌توانم حرف بزنم.
740084,pes,ما با کلمات ارتباط برقرار می‌کنیم.
10727956,pes,از آتش بس تا صلح یک راه دراز است.
712806,pes,تمام بعدازظهر را کجا بودید؟
8231858,pes,خطرناکترین دیو پول است.
1581222,pes,با تکیه بر روابط انسانی در چارچوب الگوی اجتماعی، امکان ایجاد ارتباط با دیگران بعنوان اشخاص کامل و نه بعنوان دشمنان یا اشیاء پدید می آید.
8142606,pes,شکر یک مادهٔ سفید است که به قهوه یک مزهٔ بد می‌دهد، البته اگر فراموش کنیم آن را اضافه کنیم!
1609814,pes,ایران کشوری بزرگ با مردمانی صلح دوست ومهمان نواز است.
8133699,pes,هر چیزی که یک آغاز دارد، یک پایان هم دارد.
8536407,pes,تام شنا خواهد کرد.
1438239,pes,اینقدر به آتش نزدیک نشو.
10553595,pes,افراد را برای خوبی‌هایی که به آنها کرده‌ایم دوست می‌داریم و نه برای خوبیهایی که به ما کرده‌اند.
717542,pes,من او را به ندرت می بینم.
724501,pes,یک متر صد سانتی متر است.
916250,pes,در این پارک پرنده های بسیاری هستند.
610702,pes,از این امر اطمینان حاصل کنید که همه فایل ها را نگه داشتید.
6931739,pes,او بجای کره از مارگارین استفاده کرد.
717534,pes,بالن ها پستان دار هستند.
8991798,pes,اون به عنوان یک کمک پیشخدمت کار می‌کنه.
736576,pes,مامریت مهمی به او داده شده بود.
714482,pes,سرگزمی مورد علاقه من کشیدن گل های وحشی است.
724528,pes,جین هم سن من است.
1479382,pes,به حرف من گوش کن.
8486629,pes,حقیقت به ماه می‌ماند، فقط یک طرف آن را می‌توانی ببینی.
2194884,pes,به سختی به اینجا که هستم رسیدم.
789942,pes,در این تصویر چه می‌بینید؟
667507,pes,تا آخر حرف های او را شنیدم.
729494,pes,او در همه چیز موفق است.
735206,pes,یادگیری اسپرانتو خیلی جالب است.
6854954,pes,می‌خواهیم شرط ببندیم؟
1558719,pes,برای اینکه ازت حساب ببرن، باید جذبه داشته باشی.
740061,pes,برای مادر بچه‌ی زشت وجود ندارد.
737834,pes,بالاخره حقیقت خود را نشان خواهد داد.
7554200,pes,یک قاضی نباید مطیع شاه، بلکه باید مطیع قانون باشد.
915310,pes,برخی افراد، حیوانات کمیاب را بعنوان حیوان خانگی نگه می دارند.
8493017,pes,ما دیگران را فقط تا آن قسمت از جاده که خود پیموده‌ایم می‌توانیم هدایت کنیم. (اسکات پک)
9498396,pes,یک سیب روی زمین افتاد.
747198,pes,آن تقصیر جک نیست.
720735,pes,چه غذاهای فراوانی قابل طبخ با بادنجان هستند!
7812871,pes,تعداد اعداد اول، شمارای نامتناهی است.
7729484,pes,تام با بزرگسالان عقب ماندهٔ ذهنی کار می‌کند.
737664,pes,محبوب‌ترین پیتزای من پیتزای هاوائی است.
667983,pes,او حق دارد رای دهد، زیرا سن اش تکمیل شده است.
1195092,pes,پس یک‌وقتی بیائید.
7004759,pes,کمونیست‌ها وجود خدا را انکار می‌کنند.
2566582,pes,برایتان مقداری قهوه می آورم.
798820,pes,او آن را به شما داد.
748021,pes,من از دیدگاه دیگری به آن مسئله می نگرم.
10780874,pes,آنکارا پایتخت ترکیه است.
1332692,pes,سال نو مبارک!‏
654474,pes,من نمی توانم، حتی برای یک روز را، بدون آن واژه نامه سر کنم.
8440438,pes,لطفاً تهویه را روشن کن.
1044418,pes,تام که چندان راجع به دریا نوردی نمی داند. می داند؟
852478,pes,آقای تامپسون امروز خیلی مشغول بوده است.
7060571,pes,آنها مستعد ریاضی نیستند.
888301,pes,خانه را مرتب کن.
613648,pes,این رادیو کار نمی کند.
737937,pes,تام دیروز زود به خانه آمد.
739674,pes,برخی اوقات باید یک گام به عقب گذاشته، و به امور مختلف کنیم.
7743738,pes,بهینه‌سازی یک شاخه از ریاضیات کاربردی است.
694635,pes,او با یک کارمند بانک ازدواج کرد.
510489,pes,عجله کن!
4746283,pes,ماری دوید.
1872144,pes,در حال حاضر، در منزل عمویم اقامت دارم.
2041671,pes,کمی چا ی بنوش.
7802823,pes,الآن برای اولین بار راحت خواهم خوابید.
4033407,pes,آیا از بازی لذت بردی؟‌
10756468,pes,آیا جگر دوست داری؟
700607,pes,شما اکنون چه چیزی را می خواهید؟
739678,pes,هزار بار تشکر از لطف‌تان.
748052,pes,آن دو خط عمود بر هم هستند.
728790,pes,مردم می توانستند صدای اسب ها را بشنوند.
8638291,pes,توماس روی تخت دراز کشیده بود و به سقف نگاه می کرد.
3840056,pes,متاسفانه صحت دارد.
798678,pes,به چه می‌خندید؟
8309772,pes,لطفاً کنار.
4101219,pes,چیزهایی که انسان هستند، بسیار انسان، عموماً بطور قطع حیوان هستند.
6922140,pes,زندگی رنج است.
8128219,pes,بوندستاگ آلمان مصونیت یک نماینده را برداشت.
667494,pes,کاری را که امروز می توانید انجام دهید، به فردا نیاندازید.
10726795,pes,او یک متعصب است. حقایق در نظرش هیچ محسوب می‌شوند.
739800,pes,برخی از ترانه‌ها مال اسکاتلند هستند.
6973436,pes,مواد رادیو اکتیو خطرناک هستند.
10706255,pes,عنکبوت حشره نیست.
3839858,pes,ترکیب نژادی ام تنها یک استتار است.
10322751,pes,یک آدم متکبر مانند تو هرگز ندیده‌ام.
10675383,pes,او روز قبل از امتحان بسیار افسرده بود.
9934726,pes,هیچ چیز مانند گرمابه نیست.
7898989,pes,آن نقطهٔ ضعفش بود.
737480,pes,آن سیب‌ها مزه‌ی خوبی می‌دهند.
9869753,pes,از کسی نترسیده‌ام.
724262,pes,او عاشق او شد.
1036501,pes,جین از سوزان زیباتر است.
677138,pes,او شنبه به کیوتو رسید.
8486715,pes,کسی که بخوابد، هیچ ماهی‌ای نمی‌گیرد.
8133008,pes,باختن امید، باختن همه چیز.
3040831,pes,باد آورده را باد می‌برد.
699213,pes,هیچکسی نمی خواهد زمانی بی پول باشد.
